UWI;well_name;X;Y;MD;Z
314_101;101;354 649.190;6 470 767.160;1 460.000;1 124.470
314_101;101;354 649.020;6 470 774.020;1 471.000;1 133.070
314_101;101;354 648.890;6 470 779.630;1 480.000;1 140.100
314_101;101;354 648.680;6 470 785.790;1 490.000;1 147.970
314_101;101;354 648.550;6 470 788.850;1 495.000;1 151.930
314_101;101;354 648.420;6 470 791.890;1 500.000;1 155.890
314_101;101;354 648.110;6 470 797.920;1 510.000;1 163.860
314_101;101;354 647.700;6 470 803.890;1 520.000;1 171.880
314_101;101;354 647.190;6 470 809.810;1 530.000;1 179.920
314_101;101;354 646.580;6 470 815.700;1 540.000;1 187.980
314_101;101;354 646.320;6 470 818.050;1 544.000;1 191.210
314_101;101;354 645.920;6 470 821.580;1 550.000;1 196.050
314_101;101;354 645.260;6 470 827.490;1 560.000;1 204.080
314_101;101;354 644.650;6 470 832.860;1 569.000;1 211.280
314_101;101;354 643.910;6 470 839.460;1 580.000;1 220.050
314_101;101;354 643.280;6 470 845.510;1 590.000;1 227.980
314_101;101;354 643.110;6 470 847.340;1 593.000;1 230.360
314_101;101;354 642.700;6 470 851.600;1 600.000;1 235.890
314_101;101;354 642.130;6 470 857.700;1 610.000;1 243.800
314_101;101;354 641.660;6 470 862.590;1 618.000;1 250.110
314_101;101;354 641.550;6 470 863.810;1 620.000;1 251.690
314_101;101;354 640.970;6 470 869.900;1 630.000;1 259.610
314_101;101;354 640.450;6 470 875.940;1 640.000;1 267.550
314_101;101;354 640.310;6 470 877.750;1 643.000;1 269.950
314_101;101;354 639.980;6 470 881.960;1 650.000;1 275.530
314_101;101;354 639.570;6 470 887.960;1 660.000;1 283.520
314_101;101;354 639.320;6 470 892.160;1 667.000;1 289.110
314_101;101;354 639.210;6 470 893.960;1 670.000;1 291.510
314_101;101;354 638.800;6 470 899.960;1 680.000;1 299.500
314_101;101;354 638.340;6 470 905.960;1 690.000;1 307.480
314_101;101;354 638.250;6 470 907.160;1 692.000;1 309.080
314_101;101;354 637.870;6 470 911.980;1 700.000;1 315.450
314_101;101;354 637.460;6 470 918.030;1 710.000;1 323.410
314_101;101;354 637.240;6 470 921.670;1 716.000;1 328.170
314_101;101;354 637.100;6 470 924.100;1 720.000;1 331.340
314_101;101;354 636.680;6 470 930.160;1 730.000;1 339.290
314_101;101;354 636.170;6 470 936.800;1 741.000;1 348.040
314_101;101;354 635.750;6 470 942.250;1 750.000;1 355.190
314_101;101;354 635.270;6 470 948.380;1 760.000;1 363.080
314_101;101;354 635.030;6 470 951.470;1 765.000;1 367.010
314_101;101;354 634.790;6 470 954.560;1 770.000;1 370.930
314_101;101;354 634.320;6 470 960.740;1 780.000;1 378.780
314_101;101;354 633.840;6 470 966.900;1 790.000;1 386.640
314_101;101;354 633.420;6 470 973.050;1 800.000;1 394.510
314_101;101;354 633.110;6 470 979.210;1 810.000;1 402.390
314_101;101;354 632.980;6 470 982.280;1 815.000;1 406.330
314_101;101;354 632.850;6 470 985.360;1 820.000;1 410.270
314_101;101;354 632.530;6 470 991.530;1 830.000;1 418.130
314_101;101;354 632.200;6 470 997.100;1 839.000;1 425.190
314_101;101;354 631.790;6 471 003.860;1 850.000;1 433.860
314_101;101;354 631.430;6 471 009.910;1 860.000;1 441.820
314_101;101;354 631.290;6 471 012.290;1 864.000;1 445.020
314_101;101;354 631.080;6 471 015.870;1 870.000;1 449.830
314_101;101;354 630.720;6 471 021.850;1 880.000;1 457.840
314_101;101;354 630.430;6 471 026.650;1 888.000;1 464.240
314_101;101;354 630.360;6 471 027.850;1 890.000;1 465.840
314_101;101;354 630.000;6 471 033.850;1 900.000;1 473.830
314_101;101;354 629.640;6 471 039.830;1 910.000;1 481.830
314_101;101;354 629.540;6 471 041.630;1 913.000;1 484.230
314_101;101;354 629.290;6 471 045.790;1 920.000;1 489.850
314_101;101;354 628.880;6 471 051.670;1 930.000;1 497.930
314_101;101;354 628.570;6 471 055.740;1 937.000;1 503.620
314_101;101;354 628.440;6 471 057.470;1 940.000;1 506.070
314_101;101;354 628.040;6 471 063.250;1 950.000;1 514.220
314_101;101;354 627.700;6 471 069.030;1 960.000;1 522.370
314_101;101;354 627.630;6 471 070.190;1 962.000;1 524.000
314_101;101;354 627.350;6 471 074.830;1 970.000;1 530.510
314_101;101;354 627.000;6 471 080.690;1 980.000;1 538.600
314_101;101;354 626.790;6 471 084.230;1 986.000;1 543.440
314_101;101;354 626.640;6 471 086.610;1 990.000;1 546.660
314_101;101;354 626.230;6 471 092.600;2 000.000;1 554.650
314_101;101;354 625.720;6 471 099.290;2 011.000;1 563.370
314_101;101;354 625.290;6 471 104.750;2 020.000;1 570.510
314_101;101;354 624.890;6 471 110.710;2 030.000;1 578.530
314_101;101;354 624.680;6 471 114.230;2 036.000;1 583.380
314_101;101;354 624.540;6 471 116.560;2 040.000;1 586.630
314_101;101;354 624.190;6 471 122.370;2 050.000;1 594.760
314_101;101;354 623.840;6 471 128.180;2 060.000;1 602.900
314_101;101;354 623.500;6 471 133.980;2 070.000;1 611.040
314_101;101;354 623.100;6 471 139.790;2 080.000;1 619.160
314_101;101;354 622.870;6 471 142.700;2 085.000;1 623.230
314_101;101;354 622.650;6 471 145.610;2 090.000;1 627.280
314_101;101;354 622.250;6 471 151.480;2 100.000;1 635.370
314_101;101;354 621.930;6 471 156.790;2 109.000;1 642.630
314_101;101;354 621.540;6 471 163.340;2 120.000;1 651.460
314_101;101;354 621.130;6 471 169.340;2 130.000;1 659.450
314_101;101;354 620.940;6 471 171.750;2 134.000;1 662.630
314_101;101;354 620.660;6 471 175.380;2 140.000;1 667.410
314_101;101;354 620.190;6 471 181.430;2 150.000;1 675.360
314_101;101;354 619.820;6 471 186.270;2 158.000;1 681.710
314_101;101;354 619.720;6 471 187.480;2 160.000;1 683.300
314_101;101;354 619.260;6 471 193.540;2 170.000;1 691.240
314_101;101;354 618.790;6 471 199.600;2 180.000;1 699.180
314_101;101;354 618.650;6 471 201.430;2 183.000;1 701.560
314_101;101;354 618.320;6 471 205.680;2 190.000;1 707.110
314_101;101;354 617.900;6 471 211.760;2 200.000;1 715.040
314_101;101;354 617.650;6 471 216.020;2 207.000;1 720.590
314_101;101;354 617.540;6 471 217.840;2 210.000;1 722.970
314_101;101;354 617.230;6 471 223.900;2 220.000;1 730.920
314_101;101;354 616.970;6 471 229.900;2 230.000;1 738.910
314_101;101;354 616.920;6 471 231.100;2 232.000;1 740.510
314_101;101;354 616.760;6 471 235.840;2 240.000;1 746.950
314_101;101;354 616.670;6 471 241.700;2 250.000;1 755.060
314_101;101;354 616.650;6 471 245.170;2 256.000;1 759.950
314_101;101;354 616.630;6 471 247.470;2 260.000;1 763.230
314_101;101;354 616.540;6 471 253.240;2 270.000;1 771.390
314_101;101;354 616.380;6 471 259.630;2 281.000;1 780.350
314_101;101;354 616.250;6 471 264.880;2 290.000;1 787.650
314_101;101;354 616.150;6 471 270.740;2 300.000;1 795.760
314_101;101;354 616.130;6 471 274.270;2 306.000;1 800.610
314_101;101;354 616.110;6 471 276.630;2 310.000;1 803.840
314_101;101;354 616.070;6 471 282.530;2 320.000;1 811.910
314_101;101;354 616.020;6 471 288.460;2 330.000;1 819.960
314_101;101;354 615.980;6 471 294.430;2 340.000;1 827.990
314_101;101;354 615.880;6 471 300.460;2 350.000;1 835.960
314_101;101;354 615.810;6 471 303.500;2 355.000;1 839.930
314_101;101;354 615.730;6 471 306.550;2 360.000;1 843.890
314_101;101;354 615.630;6 471 312.610;2 370.000;1 851.840
314_101;101;354 615.640;6 471 318.640;2 380.000;1 859.830
314_101;101;354 615.700;6 471 324.640;2 390.000;1 867.820
314_101;101;354 615.760;6 471 330.630;2 400.000;1 875.830
314_101;101;354 615.790;6 471 333.030;2 404.000;1 879.030
314_101;101;354 615.820;6 471 336.610;2 410.000;1 883.850
314_101;101;354 615.830;6 471 342.500;2 420.000;1 891.930
314_101;101;354 615.790;6 471 347.720;2 429.000;1 899.250
314_101;101;354 615.750;6 471 354.040;2 440.000;1 908.260
314_101;101;354 615.710;6 471 359.730;2 450.000;1 916.480
314_101;101;354 615.690;6 471 361.990;2 454.000;1 919.780
314_101;101;354 615.670;6 471 365.380;2 460.000;1 924.730
314_101;101;354 615.620;6 471 371.020;2 470.000;1 932.990
314_101;101;354 615.590;6 471 375.520;2 478.000;1 939.610
314_101;101;354 615.580;6 471 376.640;2 480.000;1 941.260
314_101;101;354 615.540;6 471 382.270;2 490.000;1 949.530
314_101;101;354 615.500;6 471 387.920;2 500.000;1 957.780
314_101;101;354 615.490;6 471 389.620;2 503.000;1 960.250
314_101;101;354 615.490;6 471 393.560;2 510.000;1 966.040
314_101;101;354 615.550;6 471 399.090;2 520.000;1 974.370
314_101;101;354 615.630;6 471 403.440;2 528.000;1 981.080
314_101;101;354 615.660;6 471 404.510;2 530.000;1 982.770
314_101;101;354 615.810;6 471 409.890;2 540.000;1 991.200
314_101;101;354 615.960;6 471 415.270;2 550.000;1 999.630
314_101;101;354 615.990;6 471 416.340;2 552.000;2 001.310
314_101;101;354 616.110;6 471 420.640;2 560.000;2 008.060
314_101;101;354 616.300;6 471 426.010;2 570.000;2 016.490
314_101;101;354 616.470;6 471 429.770;2 577.000;2 022.400
314_101;101;354 616.540;6 471 431.380;2 580.000;2 024.930
314_101;101;354 616.690;6 471 436.780;2 590.000;2 033.340
314_101;101;354 616.700;6 471 442.220;2 600.000;2 041.740
314_101;101;354 616.690;6 471 443.310;2 602.000;2 043.410
314_101;101;354 616.660;6 471 447.630;2 610.000;2 050.140
314_101;101;354 616.670;6 471 452.920;2 620.000;2 058.630
314_101;101;354 616.700;6 471 456.020;2 626.000;2 063.760
314_101;101;354 616.720;6 471 458.080;2 630.000;2 067.200
314_101;101;354 616.680;6 471 463.220;2 640.000;2 075.770
314_101;101;354 616.490;6 471 468.880;2 651.000;2 085.200
314_101;101;354 616.300;6 471 473.430;2 660.000;2 092.960
314_101;101;354 616.140;6 471 478.310;2 670.000;2 101.690
314_101;101;354 616.070;6 471 481.140;2 676.000;2 106.980
314_101;101;354 616.020;6 471 483.000;2 680.000;2 110.530
314_101;101;354 615.950;6 471 487.530;2 690.000;2 119.440
314_101;101;354 615.910;6 471 491.910;2 700.000;2 128.430
314_101;101;354 615.910;6 471 492.340;2 701.000;2 129.330
314_101;101;354 615.850;6 471 496.150;2 710.000;2 137.480
314_101;101;354 615.800;6 471 498.230;2 715.000;2 142.030
314_101;101;354 615.750;6 471 500.280;2 720.000;2 146.590
314_101;101;354 615.670;6 471 503.510;2 728.000;2 153.910
314_101;101;354 615.650;6 471 504.300;2 730.000;2 155.750
314_101;101;354 615.550;6 471 508.290;2 740.000;2 164.920
314_101;101;354 615.450;6 471 512.290;2 750.000;2 174.080
314_101;101;354 615.430;6 471 513.090;2 752.000;2 175.910
314_101;101;354 615.320;6 471 516.310;2 760.000;2 183.240
314_101;101;354 615.250;6 471 517.920;2 764.000;2 186.900
314_101;101;354 615.150;6 471 520.350;2 770.000;2 192.380
314_101;101;354 615.030;6 471 523.200;2 777.000;2 198.780
314_101;101;354 614.980;6 471 524.420;2 780.000;2 201.520
314_101;101;354 614.860;6 471 528.080;2 789.000;2 209.740
314_101;101;354 614.750;6 471 532.570;2 800.000;2 219.780
314_101;101;354 614.640;6 471 536.670;2 810.000;2 228.900
314_101;101;354 614.600;6 471 538.320;2 814.000;2 232.540
314_101;101;354 614.540;6 471 540.780;2 820.000;2 238.010
314_101;101;354 614.480;6 471 543.250;2 826.000;2 243.480
314_101;101;354 614.440;6 471 544.880;2 830.000;2 247.130
314_101;101;354 614.360;6 471 548.130;2 838.000;2 254.440
314_101;101;354 614.340;6 471 548.940;2 840.000;2 256.270
314_101;101;354 614.230;6 471 553.370;2 851.000;2 266.340
314_101;101;354 614.140;6 471 556.950;2 860.000;2 274.600
314_101;101;354 614.110;6 471 558.140;2 863.000;2 277.350
314_101;101;354 614.040;6 471 560.900;2 870.000;2 283.780
314_101;101;354 613.990;6 471 562.870;2 875.000;2 288.380
314_101;101;354 613.950;6 471 564.810;2 880.000;2 292.990
314_101;101;354 613.870;6 471 567.850;2 888.000;2 300.390
314_101;101;354 613.850;6 471 568.600;2 890.000;2 302.240
314_101;101;354 613.760;6 471 572.330;2 900.000;2 311.520
314_101;101;354 613.630;6 471 576.050;2 910.000;2 320.800
314_101;101;354 613.600;6 471 576.800;2 912.000;2 322.650
314_101;101;354 613.500;6 471 579.780;2 920.000;2 330.080
314_101;101;354 613.460;6 471 581.630;2 925.000;2 334.720
314_101;101;354 613.400;6 471 583.450;2 930.000;2 339.380
314_101;101;354 613.270;6 471 585.970;2 937.000;2 345.910
314_101;101;354 613.200;6 471 587.040;2 940.000;2 348.710
314_101;101;354 612.930;6 471 590.530;2 950.000;2 358.080
314_101;101;354 612.550;6 471 593.940;2 960.000;2 367.470
314_101;101;354 612.460;6 471 594.610;2 962.000;2 369.350
314_101;101;354 612.120;6 471 597.240;2 970.000;2 376.900
314_101;101;354 611.950;6 471 598.520;2 974.000;2 380.680
314_101;101;354 611.710;6 471 600.430;2 980.000;2 386.370
314_101;101;354 611.420;6 471 602.640;2 987.000;2 393.010
314_101;101;354 611.300;6 471 603.580;2 990.000;2 395.850
314_101;101;354 610.900;6 471 606.400;2 999.000;2 404.390
314_101;101;354 610.400;6 471 609.810;3 010.000;2 414.830
314_101;101;354 609.950;6 471 612.870;3 020.000;2 424.340
314_101;101;354 609.770;6 471 614.080;3 024.000;2 428.150
314_101;101;354 609.500;6 471 615.890;3 030.000;2 433.870
314_101;101;354 609.230;6 471 617.680;3 036.000;2 439.590
314_101;101;354 609.060;6 471 618.870;3 040.000;2 443.400
314_101;101;354 608.750;6 471 620.920;3 047.000;2 450.090
314_101;101;354 608.620;6 471 621.800;3 050.000;2 452.950
314_101;101;354 608.150;6 471 624.970;3 061.000;2 463.470
314_101;101;354 607.780;6 471 627.530;3 070.000;2 472.100
314_101;101;354 607.650;6 471 628.380;3 073.000;2 474.970
314_101;101;354 607.360;6 471 630.330;3 080.000;2 481.690
314_101;101;354 607.110;6 471 632.000;3 086.000;2 487.450
314_101;101;354 606.950;6 471 633.080;3 090.000;2 491.290
314_101;101;354 606.630;6 471 635.170;3 098.000;2 499.010
314_101;101;354 606.540;6 471 635.670;3 100.000;2 500.940
314_101;101;354 606.110;6 471 638.040;3 110.000;2 510.650
314_101;101;354 605.630;6 471 640.210;3 120.000;2 520.400
314_101;101;354 605.480;6 471 640.820;3 123.000;2 523.330
314_101;101;354 605.110;6 471 642.160;3 130.000;2 530.190
314_101;101;354 604.830;6 471 643.060;3 135.000;2 535.100
314_101;101;354 604.560;6 471 643.900;3 140.000;2 540.020
314_101;101;354 604.190;6 471 644.990;3 147.000;2 546.930
314_101;101;354 604.030;6 471 645.420;3 150.000;2 549.890
314_101;101;354 603.520;6 471 646.720;3 160.000;2 559.800
314_101;101;354 603.030;6 471 647.830;3 170.000;2 569.720
314_101;101;354 602.930;6 471 648.030;3 172.000;2 571.710
314_101;101;354 602.510;6 471 648.800;3 180.000;2 579.660
314_101;101;354 602.280;6 471 649.160;3 184.000;2 583.640
314_101;101;354 601.910;6 471 649.680;3 190.000;2 589.600
314_101;101;354 601.540;6 471 650.170;3 196.000;2 595.570
314_101;101;354 601.290;6 471 650.500;3 200.000;2 599.550
314_101;101;354 600.660;6 471 651.300;3 210.000;2 609.500
314_101;101;354 600.290;6 471 651.760;3 216.000;2 615.470
314_102;102;354 711.600;6 470 085.490;10.000;-110.780
314_102;102;354 711.600;6 470 085.490;20.000;-100.780
314_102;102;354 711.600;6 470 085.470;30.000;-90.780
314_102;102;354 711.600;6 470 085.450;40.000;-80.780
314_102;102;354 711.600;6 470 085.420;50.000;-70.780
314_102;102;354 711.600;6 470 085.390;60.000;-60.780
314_102;102;354 711.600;6 470 085.350;70.000;-50.780
314_102;102;354 711.590;6 470 085.310;80.000;-40.780
314_102;102;354 711.580;6 470 085.270;90.000;-30.780
314_102;102;354 711.570;6 470 085.230;100.000;-20.780
314_102;102;354 711.550;6 470 085.200;110.000;-10.780
314_102;102;354 711.530;6 470 085.170;120.000;-0.780
314_102;102;354 711.500;6 470 085.150;130.000;9.220
314_102;102;354 711.490;6 470 085.130;140.000;19.220
314_102;102;354 711.480;6 470 085.110;150.000;29.220
314_102;102;354 711.490;6 470 085.090;160.000;39.220
314_102;102;354 711.500;6 470 085.080;170.000;49.220
314_102;102;354 711.550;6 470 085.070;180.000;59.220
314_102;102;354 711.650;6 470 085.110;190.000;69.220
314_102;102;354 711.810;6 470 085.200;200.000;79.220
314_102;102;354 712.080;6 470 085.360;210.000;89.210
314_102;102;354 712.460;6 470 085.610;220.000;99.200
314_102;102;354 712.970;6 470 085.930;230.000;109.180
314_102;102;354 713.620;6 470 086.320;240.000;119.150
314_102;102;354 714.400;6 470 086.770;250.000;129.110
314_102;102;354 715.300;6 470 087.270;260.000;139.060
314_102;102;354 716.300;6 470 087.790;270.000;149.000
314_102;102;354 717.360;6 470 088.290;280.000;158.930
314_102;102;354 718.470;6 470 088.770;290.000;168.860
314_102;102;354 719.630;6 470 089.250;300.000;178.780
314_102;102;354 720.860;6 470 089.760;310.000;188.690
314_102;102;354 722.180;6 470 090.300;320.000;198.580
314_102;102;354 723.620;6 470 090.900;330.000;208.460
314_102;102;354 725.200;6 470 091.550;340.000;218.320
314_102;102;354 726.920;6 470 092.260;350.000;228.140
314_102;102;354 728.800;6 470 093.050;360.000;237.930
314_102;102;354 730.830;6 470 093.930;370.000;247.680
314_102;102;354 733.010;6 470 094.860;380.000;257.400
314_102;102;354 735.330;6 470 095.810;390.000;267.080
314_102;102;354 737.690;6 470 096.760;400.000;276.750
314_102;102;354 740.050;6 470 097.690;410.000;286.420
314_102;102;354 742.380;6 470 098.630;420.000;296.100
314_102;102;354 744.690;6 470 099.600;430.000;305.780
314_102;102;354 746.970;6 470 100.610;440.000;315.470
314_102;102;354 749.210;6 470 101.630;450.000;325.160
314_102;102;354 751.420;6 470 102.630;460.000;334.860
314_102;102;354 753.620;6 470 103.630;470.000;344.560
314_102;102;354 755.840;6 470 104.640;480.000;354.260
314_102;102;354 758.070;6 470 105.680;490.000;363.950
314_102;102;354 760.310;6 470 106.740;500.000;373.640
314_102;102;354 762.580;6 470 107.820;510.000;383.320
314_102;102;354 764.830;6 470 108.990;520.000;392.990
314_102;102;354 767.070;6 470 110.330;530.000;402.650
314_102;102;354 769.300;6 470 111.830;540.000;412.280
314_102;102;354 771.540;6 470 113.510;550.000;421.880
314_102;102;354 773.800;6 470 115.370;560.000;431.440
314_102;102;354 776.080;6 470 117.420;570.000;440.960
314_102;102;354 778.370;6 470 119.700;580.000;450.420
314_102;102;354 780.670;6 470 122.200;590.000;459.830
314_102;102;354 782.970;6 470 124.890;600.000;469.180
314_102;102;354 785.270;6 470 127.770;610.000;478.480
314_102;102;354 787.550;6 470 130.790;620.000;487.730
314_102;102;354 789.800;6 470 133.940;630.000;496.950
314_102;102;354 791.990;6 470 137.240;640.000;506.140
314_102;102;354 794.110;6 470 140.680;650.000;515.280
314_102;102;354 796.180;6 470 144.260;660.000;524.390
314_102;102;354 798.230;6 470 147.940;670.000;533.460
314_102;102;354 800.250;6 470 151.720;680.000;542.490
314_102;102;354 802.260;6 470 155.570;690.000;551.500
314_102;102;354 804.280;6 470 159.440;700.000;560.500
314_102;102;354 806.350;6 470 163.310;710.000;569.480
314_102;102;354 808.460;6 470 167.190;720.000;578.450
314_102;102;354 810.620;6 470 171.070;730.000;587.410
314_102;102;354 812.790;6 470 174.910;740.000;596.390
314_102;102;354 814.970;6 470 178.670;750.000;605.390
314_102;102;354 817.150;6 470 182.350;760.000;614.430
314_102;102;354 819.320;6 470 185.960;770.000;623.500
314_102;102;354 821.530;6 470 189.480;780.000;632.600
314_102;102;354 823.750;6 470 192.900;790.000;641.730
314_102;102;354 825.980;6 470 196.240;800.000;650.890
314_102;102;354 828.190;6 470 199.570;810.000;660.060
314_102;102;354 830.400;6 470 202.910;820.000;669.220
314_102;102;354 832.640;6 470 206.270;830.000;678.370
314_102;102;354 834.910;6 470 209.630;840.000;687.510
314_102;102;354 837.220;6 470 212.990;850.000;696.640
314_102;102;354 839.550;6 470 216.360;860.000;705.760
314_102;102;354 841.870;6 470 219.740;870.000;714.880
314_102;102;354 844.190;6 470 223.100;880.000;724.010
314_102;102;354 846.490;6 470 226.440;890.000;733.150
314_102;102;354 848.790;6 470 229.770;900.000;742.300
