Скважина;Пласт РИГИС;Пластпропласт;Глубина кровли пласта;Толщина;Абсолютная глубина;Абсолютная толщина;Литология;Коллектор
600ST2;Ю1-3-4;Ю1-3-4;3 572.40;3.40;2 602.90;3.29;SAND;да
248;Ю1-3-4;Ю1-3-4;3 025.00;2.00;2 602.96;1.95;ALEVROLIT;да
644;Ю1-3-4;Ю1-3-4;2 767.20;0.60;2 602.97;0.60;DENSE;нет
201;Ю1-3-4;Ю1-3-4;3 391.00;0.60;2 603.00;0.58;SAND_UPLOT;да
247;Ю1-3-4;Ю1-3-4;3 583.00;2.80;2 603.03;2.61;ALEVROLIT;да
193;Ю1-3-4;Ю1-3-4;3 407.80;1.20;2 603.10;1.18;SAND_GL;да
239;Ю1-3-4;Ю1-3-4;3 566.40;0.80;2 603.22;0.64;ALEVROLIT;да
233;Ю1-3-4;Ю1-3-4;3 497.40;0.60;2 603.23;0.58;SAND;да
173;Ю1-3-4;Ю1-3-4;3 579.40;1.80;2 603.24;1.75;SAND_GL;да
246;Ю1-3-4;Ю1-3-4;3 258.80;2.00;2 603.32;1.97;ALEVROLIT;да
7PO;Ю1-3-4;Ю1-3-4;2 727.60;2.60;2 603.35;2.60;SAND_GL;да
184;Ю1-3-4;Ю1-3-4;3 547.00;0.80;2 603.38;0.78;DENSE;нет
137;Ю1-3-4;Ю1-3-4;2 866.20;0.60;2 603.44;0.60;DENSE;нет
207;Ю1-3-4;Ю1-3-4;3 103.00;1.00;2 603.44;1.00;SAND_GL;да
213;Ю1-3-4;Ю1-3-4;3 568.60;0.60;2 603.44;0.59;DENSE;нет
362;Ю1-3-4;Ю1-3-4;3 024.40;2.20;2 603.47;2.20;ARGILLIT;нет
455;Ю1-3-4;Ю1-3-4;2 970.40;2.20;2 603.49;;ALEVROLIT;да
121;Ю1-3-4;Ю1-3-4;3 085.80;0.60;2 603.57;0.59;ARGILLIT;нет
644;Ю1-3-4;Ю1-3-4;2 767.80;0.60;2 603.57;0.60;SAND_GL;да
201;Ю1-3-4;Ю1-3-4;3 391.60;0.60;2 603.58;0.59;SAND_GL;да
202;Ю1-3-4;Ю1-3-4;3 212.00;1.00;2 603.62;0.99;SAND;да
215ST2;Ю1-3-4;Ю1-3-4;3 491.80;0.60;2 603.76;0.60;DENSE;нет
233;Ю1-3-4;Ю1-3-4;3 498.00;1.00;2 603.81;0.97;SAND;да
239;Ю1-3-4;Ю1-3-4;3 567.20;0.60;2 603.86;0.47;ARGILLIT;нет
155;Ю1-3-4;Ю1-3-4;3 416.00;3.20;2 603.90;3.11;SAND_GL;да
213;Ю1-3-4;Ю1-3-4;3 569.20;0.60;2 604.03;0.59;ALEVROLIT;да
137;Ю1-3-4;Ю1-3-4;2 866.80;0.40;2 604.04;0.40;ALEVROLIT;да
121;Ю1-3-4;Ю1-3-4;3 086.40;1.00;2 604.16;0.98;ALEVROLIT;да
184;Ю1-3-4;Ю1-3-4;3 547.80;1.00;2 604.16;0.99;DENSE;нет
201;Ю1-3-4;Ю1-3-4;3 392.20;0.40;2 604.17;0.39;ALEVROLIT;да
644;Ю1-3-4;Ю1-3-4;2 768.40;1.00;2 604.17;1.00;DENSE;нет
162;Ю1-3-4;Ю1-3-4;3 263.80;2.40;2 604.18;2.36;ARGILLIT;нет
240;Ю1-3-4;Ю1-3-4;3 571.00;5.80;2 604.18;5.05;ARGILLIT;нет
193;Ю1-3-4;Ю1-3-4;3 409.00;1.80;2 604.28;1.76;ARGILLIT;нет
239;Ю1-3-4;Ю1-3-4;3 567.80;1.40;2 604.33;1.11;SAND_GL;да
215ST2;Ю1-3-4;Ю1-3-4;3 492.40;0.40;2 604.36;0.39;ALEVROLIT;да
602;Ю1-3-4;Ю1-3-4;3 549.40;2.20;2 604.41;1.91;DENSE;нет
137;Ю1-3-4;Ю1-3-4;2 867.20;0.80;2 604.44;0.80;SAND_GL;да
207;Ю1-3-4;Ю1-3-4;3 104.00;1.20;2 604.44;1.20;SAND_SL_PR;да
201;Ю1-3-4;Ю1-3-4;3 392.60;0.60;2 604.56;0.58;SAND_GL;да
117;Ю1-3-4;Ю1-3-4;3 057.80;4.80;2 604.60;4.76;ARGILLIT;нет
202;Ю1-3-4;Ю1-3-4;3 213.00;0.60;2 604.61;0.59;DENSE;нет
213;Ю1-3-4;Ю1-3-4;3 569.80;0.40;2 604.62;0.39;DENSE;нет
230;Ю1-3-4;Ю1-3-4;3 449.00;0.60;2 604.68;0.58;SAND_GL;да
215ST2;Ю1-3-4;Ю1-3-4;3 492.80;0.60;2 604.75;0.59;DENSE;нет
233;Ю1-3-4;Ю1-3-4;3 499.00;0.60;2 604.78;0.58;SAND;да
248;Ю1-3-4;Ю1-3-4;3 027.00;0.80;2 604.91;0.78;SAND_ALEV;да
173;Ю1-3-4;Ю1-3-4;3 581.20;0.40;2 604.99;0.39;DENSE;нет
213;Ю1-3-4;Ю1-3-4;3 570.20;0.60;2 605.01;0.59;ALEVROLIT;да
121;Ю1-3-4;Ю1-3-4;3 087.40;1.60;2 605.14;1.57;SAND;да
201;Ю1-3-4;Ю1-3-4;3 393.20;0.40;2 605.14;0.39;ALEVROLIT;да
184;Ю1-3-4;Ю1-3-4;3 548.80;0.80;2 605.15;0.79;SAND_UPLOT;да
644;Ю1-3-4;Ю1-3-4;2 769.40;0.60;2 605.17;0.60;SAND_GL;да
202;Ю1-3-4;Ю1-3-4;3 213.60;0.40;2 605.20;0.40;SAND;да
137;Ю1-3-4;Ю1-3-4;2 868.00;0.40;2 605.24;0.39;ALEVROLIT;да
230;Ю1-3-4;Ю1-3-4;3 449.60;0.60;2 605.26;0.57;ALEVROLIT;да
246;Ю1-3-4;Ю1-3-4;3 260.80;1.00;2 605.29;0.98;ARGILLIT;нет
122;Ю1-3-4;Ю1-3-4;2 964.40;1.20;2 605.32;1.20;ALEVROLIT;да
215ST2;Ю1-3-4;Ю1-3-4;3 493.40;1.40;2 605.34;1.38;SAND;да
233;Ю1-3-4;Ю1-3-4;3 499.60;0.40;2 605.36;0.39;DENSE;нет
173;Ю1-3-4;Ю1-3-4;3 581.60;1.00;2 605.38;0.97;SAND_UPLOT;да
239;Ю1-3-4;Ю1-3-4;3 569.20;0.80;2 605.44;0.64;SAND_GL;да
201;Ю1-3-4;Ю1-3-4;3 393.60;0.60;2 605.53;0.59;SAND_GL;да
202;Ю1-3-4;Ю1-3-4;3 214.00;0.40;2 605.60;0.39;ALEVROLIT;да
213;Ю1-3-4;Ю1-3-4;3 570.80;2.20;2 605.60;2.15;DENSE;нет
137;Ю1-3-4;Ю1-3-4;2 868.40;1.00;2 605.63;1.00;ARGILLIT;нет
207;Ю1-3-4;Ю1-3-4;3 105.20;1.00;2 605.64;1.00;ARGILLIT;нет
247;Ю1-3-4;Ю1-3-4;3 585.80;3.80;2 605.64;3.54;SAND_GL;да
248;Ю1-3-4;Ю1-3-4;3 027.80;1.20;2 605.69;1.17;SAND;да
231;Ю1-3-4;Ю1-3-4;3 231.40;0.60;2 605.71;0.57;DENSE;нет
233;Ю1-3-4;Ю1-3-4;3 500.00;0.80;2 605.75;0.78;SAND_GL;да
644;Ю1-3-4;Ю1-3-4;2 770.00;0.80;2 605.77;0.80;SAND_GL;да
230;Ю1-3-4;Ю1-3-4;3 450.20;0.80;2 605.83;0.77;SAND_GL;да
184;Ю1-3-4;Ю1-3-4;3 549.60;0.60;2 605.94;0.59;ARGILLIT;нет
7PO;Ю1-3-4;Ю1-3-4;2 730.20;0.60;2 605.95;0.60;DENSE;нет
202;Ю1-3-4;Ю1-3-4;3 214.40;1.00;2 605.99;0.99;SAND;да
193;Ю1-3-4;Ю1-3-4;3 410.80;0.40;2 606.04;0.40;ARGILLIT;нет
239;Ю1-3-4;Ю1-3-4;3 570.00;2.00;2 606.08;1.60;SAND_GL;да
201;Ю1-3-4;Ю1-3-4;3 394.20;0.40;2 606.12;0.39;ALEVROLIT;да
246;Ю1-3-4;Ю1-3-4;3 261.80;1.80;2 606.27;1.77;SAND_GL;да
231;Ю1-3-4;Ю1-3-4;3 232.00;1.00;2 606.28;0.95;SAND_GL;да
602;Ю1-3-4;Ю1-3-4;3 551.60;0.80;2 606.32;0.69;SAND_GL;да
173;Ю1-3-4;Ю1-3-4;3 582.60;0.40;2 606.35;0.39;ALEVROLIT;да
201;Ю1-3-4;Ю1-3-4;3 394.60;1.20;2 606.51;1.17;DENSE;нет
122;Ю1-3-4;Ю1-3-4;2 965.60;0.60;2 606.52;0.60;COAL;нет
184;Ю1-3-4;Ю1-3-4;3 550.20;1.20;2 606.53;1.18;DENSE;нет
233;Ю1-3-4;Ю1-3-4;3 500.80;0.40;2 606.53;0.39;ALEVROLIT;да
162;Ю1-3-4;Ю1-3-4;3 266.20;0.80;2 606.54;0.78;ALEVROLIT;да
7PO;Ю1-3-4;Ю1-3-4;2 730.80;1.00;2 606.55;1.00;SAND_ALEV;да
644;Ю1-3-4;Ю1-3-4;2 770.80;2.00;2 606.57;2.00;SAND;да
230;Ю1-3-4;Ю1-3-4;3 451.00;1.60;2 606.60;1.53;SAND_GL;да
137;Ю1-3-4;Ю1-3-4;2 869.40;0.60;2 606.63;0.60;ARGILLIT;нет
121;Ю1-3-4;Ю1-3-4;3 089.00;0.40;2 606.71;0.39;ARGILLIT;нет
215ST2;Ю1-3-4;Ю1-3-4;3 494.80;2.20;2 606.72;2.17;SAND;да
173;Ю1-3-4;Ю1-3-4;3 583.00;0.40;2 606.74;0.38;SAND_UPLOT;да
238;Ю1-3-4;Ю1-3-4;3 635.00;0.80;2 606.84;0.76;SAND_GL;да
248;Ю1-3-4;Ю1-3-4;3 029.00;0.40;2 606.86;0.39;SAND_GL;да
233;Ю1-3-4;Ю1-3-4;3 501.20;1.00;2 606.92;0.97;SAND;да
202;Ю1-3-4;Ю1-3-4;3 215.40;1.00;2 606.98;0.99;SAND_UPLOT;да
155;Ю1-3-4;Ю1-3-4;3 419.20;6.20;2 607.01;6.03;ARGILLIT;нет
602;Ю1-3-4;Ю1-3-4;3 552.40;2.60;2 607.01;2.26;SAND;да
121;Ю1-3-4;Ю1-3-4;3 089.40;0.40;2 607.10;0.39;ALEVROLIT;да
122;Ю1-3-4;Ю1-3-4;2 966.20;0.60;2 607.12;0.59;ALEVROLIT;да
173;Ю1-3-4;Ю1-3-4;3 583.40;1.20;2 607.12;1.17;DENSE;нет
231;Ю1-3-4;Ю1-3-4;3 233.00;0.80;2 607.23;0.76;SAND_UPLOT;да
248;Ю1-3-4;Ю1-3-4;3 029.40;2.20;2 607.25;2.15;SAND;да
638;Ю1-3-4;Ю1-3-4;2 895.00;0.60;2 607.32;0.60;COAL;нет
7PO;Ю1-3-4;Ю1-3-4;2 731.80;0.60;2 607.55;0.60;DENSE;нет
238;Ю1-3-4;Ю1-3-4;3 635.80;2.80;2 607.60;2.68;SAND_GL;да
201;Ю1-3-4;Ю1-3-4;3 395.80;0.60;2 607.68;0.59;ALEVROLIT;да
239;Ю1-3-4;Ю1-3-4;3 572.00;1.20;2 607.68;0.96;SAND_GL;да
122;Ю1-3-4;Ю1-3-4;2 966.80;0.60;2 607.71;0.60;SAND_SL_PR;да
184;Ю1-3-4;Ю1-3-4;3 551.40;1.20;2 607.71;1.18;SAND_UPLOT;да
213;Ю1-3-4;Ю1-3-4;3 573.00;0.60;2 607.75;0.59;SAND_UPLOT;да
233;Ю1-3-4;Ю1-3-4;3 502.20;0.60;2 607.89;0.58;DENSE;нет
638;Ю1-3-4;Ю1-3-4;2 895.60;0.40;2 607.92;0.40;ALEVROLIT;да
202;Ю1-3-4;Ю1-3-4;3 216.40;0.80;2 607.97;0.79;SAND_ALEV;да
231;Ю1-3-4;Ю1-3-4;3 233.80;4.40;2 607.99;4.18;SAND;да
246;Ю1-3-4;Ю1-3-4;3 263.60;1.80;2 608.04;1.76;ALEVROLIT;да
230;Ю1-3-4;Ю1-3-4;3 452.60;0.80;2 608.13;0.77;ALEVROLIT;да
7PO;Ю1-3-4;Ю1-3-4;2 732.40;1.40;2 608.15;1.40;SAND_ALEV;да
201;Ю1-3-4;Ю1-3-4;3 396.40;0.80;2 608.27;0.78;DENSE;нет
173;Ю1-3-4;Ю1-3-4;3 584.60;0.60;2 608.29;0.58;SAND_GL;да
122;Ю1-3-4;Ю1-3-4;2 967.40;0.40;2 608.31;0.40;ALEVROLIT;да
638;Ю1-3-4;Ю1-3-4;2 896.00;1.00;2 608.32;1.00;SAND_GL;да
213;Ю1-3-4;Ю1-3-4;3 573.60;1.20;2 608.34;1.18;ALEVROLIT;да
233;Ю1-3-4;Ю1-3-4;3 502.80;0.40;2 608.47;0.39;ALEVROLIT;да
644;Ю1-3-4;Ю1-3-4;2 772.80;0.80;2 608.57;0.80;ARGILLIT;нет
239;Ю1-3-4;Ю1-3-4;3 573.20;3.40;2 608.64;2.72;SAND;да
202;Ю1-3-4;Ю1-3-4;3 217.20;0.80;2 608.76;0.79;ARGILLIT;нет
233;Ю1-3-4;Ю1-3-4;3 503.20;0.80;2 608.86;0.78;SAND_GL;да
173;Ю1-3-4;Ю1-3-4;3 585.20;0.80;2 608.87;0.78;DENSE;нет
215ST2;Ю1-3-4;Ю1-3-4;3 497.00;0.40;2 608.89;0.40;SAND_GL;да
230;Ю1-3-4;Ю1-3-4;3 453.40;1.00;2 608.90;0.96;SAND_GL;да
201;Ю1-3-4;Ю1-3-4;3 397.20;0.80;2 609.05;0.78;SAND_GL;да
247;Ю1-3-4;Ю1-3-4;3 589.60;4.60;2 609.18;4.30;SAND_GL;да
602;Ю1-3-4;Ю1-3-4;3 555.00;2.60;2 609.27;2.25;ARGILLIT;нет
215ST2;Ю1-3-4;Ю1-3-4;3 497.40;0.60;2 609.29;0.59;ALEVROLIT;да
638;Ю1-3-4;Ю1-3-4;2 897.00;0.60;2 609.32;0.60;SAND_GL;да
117;Ю1-3-4;Ю1-3-4;3 062.60;0.40;2 609.36;0.40;DENSE;нет
644;Ю1-3-4;Ю1-3-4;2 773.60;1.40;2 609.37;1.40;SAND;да
248;Ю1-3-4;Ю1-3-4;3 031.60;0.60;2 609.40;0.59;ALEVROLIT;да
213;Ю1-3-4;Ю1-3-4;3 574.80;2.20;2 609.52;2.16;SAND_GL;да
202;Ю1-3-4;Ю1-3-4;3 218.00;0.40;2 609.55;0.39;ALEVROLIT;да
7PO;Ю1-3-4;Ю1-3-4;2 733.80;0.60;2 609.55;0.60;DENSE;нет
233;Ю1-3-4;Ю1-3-4;3 504.00;1.00;2 609.64;0.97;SAND_GL;да
173;Ю1-3-4;Ю1-3-4;3 586.00;1.00;2 609.65;0.97;SAND_GL;да
641;Ю1-3-4;Ю1-3-4;2 804.40;0.60;2 609.70;0.60;COAL;нет
117;Ю1-3-4;Ю1-3-4;3 063.00;4.00;2 609.76;3.96;ARGILLIT;нет
246;Ю1-3-4;Ю1-3-4;3 265.40;0.60;2 609.80;0.59;SAND_ALEV;да
201;Ю1-3-4;Ю1-3-4;3 398.00;3.40;2 609.83;3.32;SAND_GL;да
230;Ю1-3-4;Ю1-3-4;3 454.40;2.20;2 609.86;2.10;DENSE;нет
638;Ю1-3-4;Ю1-3-4;2 897.60;0.80;2 609.92;0.80;DENSE;нет
202;Ю1-3-4;Ю1-3-4;3 218.40;0.40;2 609.94;0.40;ALEVROLIT;да
248;Ю1-3-4;Ю1-3-4;3 032.20;1.00;2 609.99;0.98;SAND_ALEV;да
7PO;Ю1-3-4;Ю1-3-4;2 734.40;1.40;2 610.15;1.40;SAND;да
238;Ю1-3-4;Ю1-3-4;3 638.60;1.00;2 610.28;0.96;NYA_KOLLEKTOR;да
641;Ю1-3-4;Ю1-3-4;2 805.00;1.60;2 610.30;1.60;ARGILLIT;нет
202;Ю1-3-4;Ю1-3-4;3 218.80;0.80;2 610.34;0.79;ALEVROLIT;да
246;Ю1-3-4;Ю1-3-4;3 266.00;0.40;2 610.39;0.39;DENSE;нет
639;Ю1-3-4;Ю1-3-4;2 957.00;1.20;2 610.52;1.19;ALEVROLIT;да
233;Ю1-3-4;Ю1-3-4;3 505.00;0.60;2 610.61;0.58;DENSE;нет
173;Ю1-3-4;Ю1-3-4;3 587.00;0.80;2 610.62;0.78;SAND_ALEV;да
638;Ю1-3-4;Ю1-3-4;2 898.40;3.20;2 610.72;3.20;SAND_GL;да
246;Ю1-3-4;Ю1-3-4;3 266.40;1.40;2 610.78;1.38;SAND_GL;да
248;Ю1-3-4;Ю1-3-4;3 033.20;0.80;2 610.97;0.78;DENSE;нет
645;Ю1-3-4;Ю1-3-4;2 833.80;0.40;2 611.16;0.40;SAND_GL;да
233;Ю1-3-4;Ю1-3-4;3 505.60;0.40;2 611.19;0.39;NYA_KOLLEKTOR;да
238;Ю1-3-4;Ю1-3-4;3 639.60;1.20;2 611.24;1.18;SAND_UPLOT;да
239;Ю1-3-4;Ю1-3-4;3 576.60;1.40;2 611.36;1.12;DENSE;нет
173;Ю1-3-4;Ю1-3-4;3 587.80;1.60;2 611.40;1.56;ARGILLIT;нет
602;Ю1-3-4;Ю1-3-4;3 557.60;1.40;2 611.52;1.21;ALEVROLIT;да
7PO;Ю1-3-4;Ю1-3-4;2 735.80;0.80;2 611.55;0.80;SAND;да
645;Ю1-3-4;Ю1-3-4;2 834.20;2.00;2 611.56;1.99;SAND_GL;да
233;Ю1-3-4;Ю1-3-4;3 506.00;0.40;2 611.58;0.39;DENSE;нет
639;Ю1-3-4;Ю1-3-4;2 958.20;1.20;2 611.71;1.19;SAND_ALEV;да
248;Ю1-3-4;Ю1-3-4;3 034.00;1.20;2 611.75;1.18;ALEVROLIT;да
641;Ю1-3-4;Ю1-3-4;2 806.60;1.00;2 611.90;0.99;SAND_GL;да
230;Ю1-3-4;Ю1-3-4;3 456.60;3.00;2 611.96;2.88;SAND;да
233;Ю1-3-4;Ю1-3-4;3 506.40;0.60;2 611.97;0.58;SAND_GL;да
246;Ю1-3-4;Ю1-3-4;3 267.80;0.80;2 612.16;0.79;ALEVROLIT;да
231;Ю1-3-4;Ю1-3-4;3 238.20;1.00;2 612.17;0.95;ARGILLIT;нет
7PO;Ю1-3-4;Ю1-3-4;2 736.60;0.60;2 612.35;0.60;DENSE;нет
238;Ю1-3-4;Ю1-3-4;3 640.80;1.40;2 612.42;1.40;NYA_KOLLEKTOR;да
239;Ю1-3-4;Ю1-3-4;3 578.00;3.40;2 612.48;2.73;SAND;да
233;Ю1-3-4;Ю1-3-4;3 507.00;0.60;2 612.55;0.59;ALEVROLIT;да
641;Ю1-3-4;Ю1-3-4;2 807.60;1.00;2 612.89;1.00;SAND_UPLOT;да
639;Ю1-3-4;Ю1-3-4;2 959.40;3.60;2 612.90;3.58;SAND_GL;да
248;Ю1-3-4;Ю1-3-4;3 035.20;0.80;2 612.93;0.78;SAND_ALEV;да
246;Ю1-3-4;Ю1-3-4;3 268.60;2.20;2 612.95;2.16;SAND_GL;да
7PO;Ю1-3-4;Ю1-3-4;2 737.20;0.40;2 612.95;0.40;NYA_KOLLEKTOR;да
173;Ю1-3-4;Ю1-3-4;3 589.40;0.60;2 612.96;0.58;ARGILLIT;нет
231;Ю1-3-4;Ю1-3-4;3 239.20;1.80;2 613.12;1.71;ARGILLIT;нет
233;Ю1-3-4;Ю1-3-4;3 507.60;1.40;2 613.14;1.36;DENSE;нет
